"time","pH"
1507470,6.62533333333333
1507530,6.62566666666667
1507590,6.6265
1507650,6.6275
1507710,6.6275
1507770,6.6285
1507830,6.6295
1507890,6.63
1507950,6.6305
1508010,6.6315
1508070,6.63166666666667
1508130,6.633
1508190,6.6335
1508250,6.634
1508310,6.63466666666667
1508370,6.63533333333333
1508430,6.63575
1508490,6.6366
1508550,6.63742857142857
1508610,6.638
1508670,6.63866666666667
1508730,6.6395
1508790,6.63966666666667
1508850,6.64066666666667
1508910,6.6415
1508970,6.64233333333333
1509030,6.643
1509090,6.6435
1509150,6.6445
1509210,6.64533333333333
1509270,6.6465
1509330,6.648
1509390,6.64933333333333
1509450,6.6505
1509510,6.65166666666667
1509570,6.653
1509630,6.6545
1509690,6.656
1509750,6.65666666666667
1509810,6.658
1509870,6.65966666666667
1509930,6.6605
1509990,6.6625
1510050,6.663
1510110,6.6645
1510170,6.6655
1510230,6.66666666666667
1510290,6.668
1510350,6.6685
1510410,6.67
1510470,6.67125
1510530,6.6725
1510590,6.6735
1510650,6.675
1510710,6.67566666666667
1510770,6.6765
1510830,6.678
1510890,6.6785
1510950,6.6802
1511010,6.681
1511070,6.6825
1511130,6.684
1511190,6.6845
1511250,6.6855
1511310,6.687
1511370,6.68775
1511430,6.68866666666667
1511490,6.6895
1511550,6.691
1511610,6.69233333333333
1511670,6.694
1511730,6.69466666666667
1511790,6.6956
1511850,6.6966
1511910,6.6975
1511970,6.6985
1512030,6.69966666666667
1512090,6.70066666666667
1512150,6.7015
1512210,6.703
1512270,6.7035
1512330,6.705
1512390,6.7065
1512450,6.7075
1512510,6.7084
1512570,6.7095
1512630,6.7106
1512690,6.712
1512750,6.7125
1512810,6.7135
1512870,6.7145
1512930,6.71583333333333
1512990,6.7172
1513050,6.7185
1513110,6.7195
1513170,6.7205
1513230,6.7215
1513290,6.72266666666667
1513350,6.72366666666667
1513410,6.7245
1513470,6.7255
1513530,6.7265
1513590,6.7275
1513650,6.729
1513710,6.7295
1513770,6.731
1513830,6.73175
1513890,6.73333333333333
1513950,6.7345
1514010,6.7355
1514070,6.737
1514130,6.7375
1514190,6.7386
1514250,6.73966666666667
1514310,6.7406
1514370,6.7415
1514430,6.743
1514490,6.744
1514550,6.74485714285714
1514610,6.746
1514670,6.74666666666667
1514730,6.748
1514790,6.7495
1514850,6.75028571428572
1514910,6.7516
1514970,6.7525
1515030,6.7535
1515090,6.755
1515150,6.7555
1515210,6.7565
1515270,6.7575
1515330,6.7585
1515390,6.7595
1515450,6.7605
1515510,6.7616
1515570,6.76266666666667
1515630,6.7635
1515690,6.76466666666667
1515750,6.766
1515810,6.767
1515870,6.7685
1515930,6.7695
1515990,6.771
1516050,6.77166666666667
1516110,6.7726
1516170,6.7735
1516230,6.7745
1516290,6.7755
1516350,6.7766
1516410,6.778
1516470,6.7795
1516530,6.7805
1516590,6.7815
1516650,6.7825
1516710,6.7835
1516770,6.785
1516830,6.7855
1516890,6.787
1516950,6.7875
1517010,6.7885
1517070,6.7895
1517130,6.79066666666667
1517190,6.7915
1517250,6.79266666666667
1517310,6.794
1517370,6.7945
1517430,6.79566666666667
1517490,6.79733333333333
1517550,6.79833333333333
1517610,6.7995
1517670,6.80066666666667
1517730,6.80166666666667
1517790,6.8025
1517850,6.8035
1517910,6.8045
1517970,6.806
1518030,6.8066
1518090,6.8075
1518150,6.809
1518210,6.8095
1518270,6.811
1518330,6.812
1518390,6.813
1518450,6.81383333333333
1518510,6.8154
1518570,6.8166
1518630,6.8175
1518690,6.8185
1518750,6.82
1518810,6.8205
1518870,6.8215
1518930,6.8225
1518990,6.8235
1519050,6.8246
1519110,6.826
1519170,6.82666666666667
1519230,6.8275
1519290,6.82866666666667
1519350,6.8295
1519410,6.83085714285714
1519470,6.83185714285714
1519530,6.83285714285714
1519590,6.83433333333333
1519650,6.8352
1519710,6.8365
1519770,6.83766666666667
1519830,6.8386
1519890,6.8395
1519950,6.8405
1520010,6.84166666666667
1520070,6.84266666666667
1520130,6.8435
1520190,6.8446
1520250,6.8455
1520310,6.8472
1520370,6.8485
1520430,6.8495
1520490,6.8505
1520550,6.8515
1520610,6.8525
1520670,6.85366666666667
1520730,6.8545
1520790,6.85533333333333
1520850,6.8565
1520910,6.8575
1520970,6.8586
1521030,6.8596
1521090,6.861
1521150,6.8616
1521210,6.863
1521270,6.8635
1521330,6.8645
1521390,6.866
1521450,6.8675
1521510,6.8686
1521570,6.87
1521630,6.8705
1521690,6.8715
1521750,6.8725
1521810,6.8735
1521870,6.8745
1521930,6.8754
1521990,6.876
1522050,6.8775
1522110,6.8785
1522170,6.8795
1522230,6.8805
1522290,6.8815
1522350,6.883
1522410,6.8835
1522470,6.8846
1522530,6.8856
1522590,6.8865
1522650,6.8875
1522710,6.8885
1522770,6.8895
1522830,6.8905
1522890,6.8916
1522950,6.89266666666667
1523010,6.894
1523070,6.8945
1523130,6.8955
1523190,6.8965
1523250,6.8976
1523310,6.89875
1523370,6.89966666666667
1523430,6.879625
1523490,6.81611428571429
1523550,6.786
1523610,6.772
1523670,6.765
1523730,6.7608
1523790,6.7585
1523850,6.75766666666667
1523910,6.75725
1523970,6.7565
1524030,6.75633333333333
1524090,6.756
1524150,6.7565
1524210,6.75655555555556
1524270,6.75666666666667
1524330,6.757
1524390,6.75757142857143
1524450,6.75833333333333
1524510,6.7586
1524570,6.7595
1524630,6.7595
1524690,6.76033333333333
1524750,6.761
1524810,6.762
1524870,6.76266666666667
1524930,6.7635
1524990,6.76366666666667
1525050,6.765
1525110,6.76566666666667
1525170,6.7665
1525230,6.7675
1525290,6.76816666666667
1525350,6.769
1525410,6.77
1525470,6.77066666666667
1525530,6.772
1525590,6.7725
1525650,6.7735
1525710,6.7745
1525770,6.7755
1525830,6.77666666666667
1525890,6.7775
1525950,6.7785
1526010,6.7796
1526070,6.7804
1526130,6.781
1526190,6.78166666666667
1526250,6.7825
1526310,6.78366666666667
1526370,6.78466666666667
1526430,6.78575
1526490,6.78666666666667
1526550,6.7875
1526610,6.7885
1526670,6.78966666666667
1526730,6.7905
1526790,6.7915
1526850,6.7925
1526910,6.7935
1526970,6.795
1527030,6.79566666666667
1527090,6.7965
1527150,6.798
1527210,6.7985
1527270,6.7995
1527330,6.80066666666667
1527390,6.8015
1527450,6.80266666666667
1527510,6.8035
1527570,6.80466666666667
1527630,6.8055
1527690,6.807
1527750,6.80766666666667
1527810,6.809
1527870,6.81
1527930,6.81075
1527990,6.81233333333333
1528050,6.81266666666667
1528110,6.8135
1528170,6.81516666666667
1528230,6.81666666666667
1528290,6.8175
1528350,6.8185
1528410,6.8195
1528470,6.8205
1528530,6.822
1528590,6.8226
1528650,6.8235
1528710,6.8245
1528770,6.826
1528830,6.8265
1528890,6.82766666666667
1528950,6.82866666666667
1529010,6.82966666666667
1529070,6.8305
1529130,6.8315
1529190,6.8325
1529250,6.83366666666667
1529310,6.83466666666667
1529370,6.836
1529430,6.8365
1529490,6.8375
1529550,6.8385
1529610,6.8395
1529670,6.84066666666667
1529730,6.8415
1529790,6.84266666666667
1529850,6.8435
1529910,6.84533333333333
1529970,6.8464
1530030,6.84733333333333
1530090,6.8486
1530150,6.8495
1530210,6.8505
1530270,6.8515
1530330,6.85266666666667
1530390,6.8535
1530450,6.8545
1530510,6.8555
1530570,6.85633333333333
1530630,6.8575
1530690,6.8585
1530750,6.8595
1530810,6.86066666666667
1530870,6.8615
1530930,6.86266666666667
1530990,6.8635
1531050,6.8646
1531110,6.86566666666667
1531170,6.86666666666667
1531230,6.8685
1531290,6.8695
1531350,6.8705
1531410,6.87166666666667
1531470,6.8725
1531530,6.8735
1531590,6.8745
1531650,6.8755
1531710,6.8765
1531770,6.87766666666667
1531830,6.8785
1531890,6.8795
1531950,6.88066666666667
1532010,6.88155555555556
1532070,6.883
1532130,6.8835
1532190,6.885
1532250,6.8855
1532310,6.8865
1532370,6.8875
1532430,6.88866666666667
1532490,6.88966666666667
1532550,6.89066666666667
1532610,6.89166666666667
1532670,6.89257142857143
1532730,6.894
1532790,6.89475
1532850,6.89633333333333
1532910,6.89766666666667
1532970,6.8985
1533030,6.899
1533090,6.8995
1533150,6.85515384615385
1533210,6.80111111111111
1533270,6.779
1533330,6.767
1533390,6.7605
1533450,6.757
1533510,6.75533333333333
1533570,6.754
1533630,6.7534
1533690,6.75266666666667
1533750,6.7525
1533810,6.75242857142857
1533870,6.7526
1533930,6.753
1533990,6.753
1534050,6.7535
1534110,6.7535
1534170,6.754
1534230,6.75466666666667
1534290,6.755
1534350,6.7555
1534410,6.7565
1534470,6.75733333333333
1534530,6.75775
1534590,6.759
1534650,6.7595
1534710,6.76
1534770,6.761
1534830,6.7615
1534890,6.76266666666667
1534950,6.763
1535010,6.7645
1535070,6.7645
1535130,6.7655
1535190,6.767
1535250,6.7675
1535310,6.7685
1535370,6.7695
1535430,6.77066666666667
1535490,6.77166666666667
1535550,6.7725
1535610,6.7736
1535670,6.77466666666667
1535730,6.7755
1535790,6.7765
1535850,6.7775
1535910,6.7785
1535970,6.7792
1536030,6.77966666666667
1536090,6.781
1536150,6.78175
1536210,6.7826
1536270,6.7835
1536330,6.7845
1536390,6.7856
1536450,6.787
1536510,6.7875
1536570,6.7885
1536630,6.7895
1536690,6.7905
1536750,6.7915
1536810,6.79266666666667
1536870,6.7935
1536930,6.7946
1536990,6.7955
1537050,6.7965
1537110,6.7975
1537170,6.799
1537230,6.7995
1537290,6.8005
1537350,6.80133333333333
1537410,6.80233333333333
1537470,6.8032
1537530,6.80366666666667
1537590,6.80516666666667
1537650,6.8064
1537710,6.8075
1537770,6.80866666666667
1537830,6.8095
1537890,6.8105
1537950,6.8115
1538010,6.8125
1538070,6.8135
1538130,6.8145
1538190,6.81566666666667
1538250,6.8165
1538310,6.81766666666667
1538370,6.8185
1538430,6.8195
1538490,6.8202
1538550,6.8215
1538610,6.8225
1538670,6.823
1538730,6.82433333333333
1538790,6.82483333333333
1538850,6.82583333333333
1538910,6.82733333333333
1538970,6.828
1539030,6.8295
1539090,6.8305
1539150,6.831
1539210,6.83233333333333
1539270,6.83325
1539330,6.8345
1539390,6.8355
1539450,6.8365
1539510,6.8375
1539570,6.8385
1539630,6.8395
1539690,6.8405
1539750,6.8415
1539810,6.8425
1539870,6.84266666666667
1539930,6.844
1539990,6.84533333333333
1540050,6.8465
1540110,6.8475
1540170,6.84866666666667
1540230,6.84966666666667
1540290,6.85066666666667
1540350,6.85166666666667
1540410,6.853
1540470,6.8535
1540530,6.8545
1540590,6.8555
1540650,6.85666666666667
1540710,6.857
1540770,6.8585
1540830,6.8595
1540890,6.8602
1540950,6.861
1541010,6.862
1541070,6.8635
1541130,6.86466666666667
1541190,6.8655
1541250,6.8665
1541310,6.86766666666667
1541370,6.8685
1541430,6.8696
1541490,6.8705
1541550,6.8715
1541610,6.87233333333333
1541670,6.873
1541730,6.8745
1541790,6.8755
1541850,6.87633333333333
1541910,6.87733333333333
1541970,6.878
1542030,6.8795
1542090,6.88033333333333
1542150,6.881
1542210,6.88166666666667
1542270,6.883
1542330,6.884
1542390,6.885
1542450,6.8855
1542510,6.887
1542570,6.88766666666667
1542630,6.889
1542690,6.88966666666667
1542750,6.8906
1542810,6.8915
1542870,6.8926
1542930,6.8935
1542990,6.89466666666667
1543050,6.8956
1543110,6.8965
1543170,6.89766666666667
1543230,6.899
1543290,6.8996
1543350,6.88745
1543410,6.830875
1543470,6.8005
1543530,6.787
1543590,6.78
1543650,6.77583333333333
1543710,6.7725
1543770,6.7705
1543830,6.76966666666667
1543890,6.769
1543950,6.76866666666667
1544010,6.76842857142857
1544070,6.768
1544130,6.768
1544190,6.7685
1544250,6.769
1544310,6.769
1544370,6.76942857142857
1544430,6.76966666666667
1544490,6.7705
1544550,6.7705
1544610,6.7715
1544670,6.772
1544730,6.77266666666667
1544790,6.77333333333333
1544850,6.774
1544910,6.775
1544970,6.7755
1545030,6.7765
1545090,6.7775
1545150,6.778
1545210,6.77866666666667
1545270,6.7795
1545330,6.7805
1545390,6.781
1545450,6.782
1545510,6.78266666666667
1545570,6.7835
1545630,6.7845
1545690,6.78566666666667
1545750,6.7866
1545810,6.7875
1545870,6.788
1545930,6.789
1545990,6.7896
1546050,6.7905
1546110,6.7915
1546170,6.7925
1546230,6.7935
1546290,6.7945
1546350,6.7952
1546410,6.796
1546470,6.797
1546530,6.798
1546590,6.79866666666667
1546650,6.79966666666667
1546710,6.8005
1546770,6.8015
1546830,6.8025
1546890,6.8035
1546950,6.8045
1547010,6.8055
1547070,6.80666666666667
1547130,6.80766666666667
1547190,6.8085
1547250,6.81
1547310,6.8105
1547370,6.8115
1547430,6.8125
1547490,6.81266666666667
1547550,6.8136
1547610,6.81466666666667
1547670,6.8155
1547730,6.8165
1547790,6.81766666666667
1547850,6.8185
1547910,6.8195
1547970,6.8205
1548030,6.8215
1548090,6.82266666666667
1548150,6.8235
1548210,6.8245
1548270,6.825
1548330,6.8265
1548390,6.82666666666667
1548450,6.828
1548510,6.829
1548570,6.82975
1548630,6.831
1548690,6.83166666666667
1548750,6.83266666666667
1548810,6.8335
1548870,6.83466666666667
1548930,6.8355
1548990,6.8365
1549050,6.8375
1549110,6.8385
1549170,6.8395
1549230,6.8405
1549290,6.8415
1549350,6.8425
1549410,6.8435
1549470,6.84433333333333
1549530,6.84533333333333
1549590,6.846
1549650,6.84683333333333
1549710,6.848
1549770,6.8485
1549830,6.85
1549890,6.85066666666667
1549950,6.8515
1550010,6.8525
1550070,6.8535
1550130,6.8545
1550190,6.8555
1550250,6.8565
1550310,6.8575
1550370,6.8585
1550430,6.85966666666667
1550490,6.86066666666667
1550550,6.8615
1550610,6.8625
1550670,6.8635
1550730,6.8645
1550790,6.8655
1550850,6.86666666666667
1550910,6.8675
1550970,6.8685
1551030,6.8695
1551090,6.8705
1551150,6.8715
1551210,6.872
1551270,6.87333333333333
1551330,6.87433333333333
1551390,6.875
1551450,6.8765
1551510,6.877
1551570,6.878
1551630,6.879
1551690,6.87975
1551750,6.881
1551810,6.882
1551870,6.8825
1551930,6.88357142857143
1551990,6.8845
1552050,6.8855
1552110,6.88666666666667
1552170,6.88766666666667
1552230,6.88866666666667
1552290,6.8896
1552350,6.8905
1552410,6.89166666666667
1552470,6.8925
1552530,6.8936
1552590,6.8945
1552650,6.895
1552710,6.896
1552770,6.897
1552830,6.898
1552890,6.89866666666667
1552950,6.8995
1553010,6.8857
1553070,6.82914705882353
1553130,6.79811111111111
1553190,6.7835
1553250,6.775
1553310,6.77
1553370,6.767
1553430,6.765
1553490,6.764
1553550,6.7634
1553610,6.763
1553670,6.763
1553730,6.763
1553790,6.76266666666667
1553850,6.763
1553910,6.763
1553970,6.7634
1554030,6.76355555555555
1554090,6.764
1554150,6.76455555555556
1554210,6.765
1554270,6.76566666666667
1554330,6.7665
1554390,6.767
1554450,6.76775
1554510,6.76866666666667
1554570,6.7695
1554630,6.77033333333333
1554690,6.77066666666667
1554750,6.7716
1554810,6.7725
1554870,6.7735
1554930,6.7745
1554990,6.77466666666667
1555050,6.77566666666667
1555110,6.77666666666667
1555170,6.7775
1555230,6.7785
1555290,6.7795
1555350,6.7805
1555410,6.7815
1555470,6.7825
1555530,6.7835
1555590,6.78366666666667
1555650,6.78466666666667
1555710,6.7855
1555770,6.7865
1555830,6.7875
1555890,6.78866666666667
1555950,6.78933333333333
1556010,6.79
1556070,6.791
1556130,6.792
1556190,6.79266666666667
1556250,6.7935
1556310,6.7945
1556370,6.7955
1556430,6.7965
1556490,6.7975
1556550,6.7985
1556610,6.799
1556670,6.8
1556730,6.80133333333333
1556790,6.80166666666667
1556850,6.80266666666667
1556910,6.8036
1556970,6.80466666666667
1557030,6.8055
1557090,6.8065
1557150,6.8075
1557210,6.8085
1557270,6.8094
1557330,6.8105
1557390,6.811
1557450,6.812
1557510,6.813
1557570,6.81366666666667
1557630,6.8146
1557690,6.8155
1557750,6.8165
1557810,6.8175
1557870,6.8185
1557930,6.8195
1557990,6.8205
1558050,6.8215
1558110,6.8225
1558170,6.82366666666667
1558230,6.8245
1558290,6.82533333333333
1558350,6.82566666666667
1558410,6.827
1558470,6.8285
1558530,6.829
1558590,6.82966666666667
1558650,6.83066666666667
1558710,6.8315
1558770,6.8325
1558830,6.8335
1558890,6.83466666666667
1558950,6.8355
1559010,6.8366
1559070,6.8375
1559130,6.8385
1559190,6.8395
1559250,6.84066666666667
1559310,6.8415
1559370,6.8425
1559430,6.8435
1559490,6.84366666666667
1559550,6.84533333333333
1559610,6.846
1559670,6.84666666666667
1559730,6.84766666666667
1559790,6.84866666666667
1559850,6.8495
1559910,6.8505
1559970,6.8515
1560030,6.85266666666667
1560090,6.8535
1560150,6.8545
1560210,6.85533333333333
1560270,6.85633333333333
1560330,6.857
1560390,6.8585
1560450,6.859
1560510,6.86
1560570,6.86133333333333
1560630,6.86175
1560690,6.863
1560750,6.86366666666667
1560810,6.8645
1560870,6.8655
1560930,6.8665
1560990,6.8675
1561050,6.8685
1561110,6.86966666666667
1561170,6.8705
1561230,6.8716
1561290,6.8725
1561350,6.8735
1561410,6.8745
1561470,6.87533333333333
1561530,6.8765
1561590,6.877
1561650,6.8776
1561710,6.87875
1561770,6.88
1561830,6.8805
1561890,6.8815
1561950,6.883
1562010,6.8835
1562070,6.8845
1562130,6.8855
1562190,6.88666666666667
1562250,6.8875
1562310,6.8885
1562370,6.8885
1562430,6.88975
1562490,6.891
1562550,6.892
1562610,6.89275
1562670,6.89366666666667
1562730,6.8945
1562790,6.8955
1562850,6.8965
1562910,6.8975
1562970,6.8985
1563030,6.89966666666667
1563090,6.9005
1563150,6.87972413793103
1563210,6.84578260869565
1563270,6.828
1563330,6.819
1563390,6.8135
1563450,6.81
1563510,6.8075
1563570,6.806
1563630,6.805
1563690,6.80433333333333
1563750,6.8035
1563810,6.8035
1563870,6.8035
1563930,6.8035
1563990,6.8035
1564050,6.8035
1564110,6.804
1564170,6.80433333333333
1564230,6.80466666666667
1564290,6.80533333333333
1564350,6.806
1564410,6.80657142857143
1564470,6.8065
1564530,6.8075
1564590,6.8085
1564650,6.809
1564710,6.80966666666667
1564770,6.8105
1564830,6.81133333333333
1564890,6.812
1564950,6.81266666666667
1565010,6.8135
1565070,6.8145
1565130,6.8155
1565190,6.8165
1565250,6.817
1565310,6.8176
1565370,6.8185
1565430,6.81966666666667
1565490,6.8205
1565550,6.8215
1565610,6.82233333333333
1565670,6.823
1565730,6.824
1565790,6.8245
1565850,6.8255
1565910,6.8265
1565970,6.8275
1566030,6.8285
1566090,6.8295
1566150,6.8305
1566210,6.83166666666667
1566270,6.8325
1566330,6.8325
1566390,6.8335
1566450,6.8345
1566510,6.8355
1566570,6.8365
1566630,6.8375
1566690,6.8385
1566750,6.8395
1566810,6.83966666666667
1566870,6.841
1566930,6.84166666666667
1566990,6.8425
1567050,6.8435
1567110,6.8445
1567170,6.84566666666667
1567230,6.8465
1567290,6.8475
1567350,6.84866666666667
1567410,6.8495
1567470,6.8504
1567530,6.851
1567590,6.852
1567650,6.85266666666667
1567710,6.8535
1567770,6.8545
1567830,6.8555
1567890,6.857
1567950,6.8575
1568010,6.8585
1568070,6.859
1568130,6.86
1568190,6.8615
1568250,6.862
1568310,6.8625
1568370,6.8635
1568430,6.8645
1568490,6.86566666666667
1568550,6.8665
1568610,6.8675
1568670,6.8686
1568730,6.8696
1568790,6.8705
1568850,6.87166666666667
1568910,6.8725
1568970,6.8735
1569030,6.874
1569090,6.875
1569150,6.876
1569210,6.87666666666667
1569270,6.8775
1569330,6.8785
1569390,6.8795
1569450,6.8805
1569510,6.8816
1569570,6.8825
1569630,6.8835
1569690,6.8845
1569750,6.8855
1569810,6.8855
1569870,6.8865
1569930,6.8875
1569990,6.8885
1570050,6.8905
1570110,6.892
1570170,6.8935
1570230,6.8955
1570290,6.8966
1570350,6.897
1570410,6.89733333333333
1570470,6.89757142857143
1570530,6.898
1570590,6.8985
1570650,6.899
1570710,6.89957142857143
1570770,6.9
1570830,6.86725
1570890,6.8335
1570950,6.8195
1571010,6.8135
1571070,6.8105
1571130,6.809
1571190,6.80833333333333
1571250,6.8075
1571310,6.807
1571370,6.80655555555556
1571430,6.8065
1571490,6.8065
1571550,6.8065
1571610,6.8065
1571670,6.807
1571730,6.80733333333333
1571790,6.80755555555556
1571850,6.808
1571910,6.8085
1571970,6.809
1572030,6.80957142857143
1572090,6.81
1572150,6.81057142857143
1572210,6.8114
1572270,6.812
1572330,6.81266666666667
1572390,6.813
1572450,6.81357142857143
1572510,6.8145
1572570,6.8155
1572630,6.81566666666667
1572690,6.81655555555556
1572750,6.8175
1572810,6.81833333333333
1572870,6.81866666666667
1572930,6.8195
1572990,6.8205
1573050,6.82133333333333
1573110,6.822
1573170,6.8226
1573230,6.82366666666667
1573290,6.8245
1573350,6.8255
1573410,6.82633333333333
1573470,6.82666666666667
1573530,6.82766666666667
1573590,6.8285
1573650,6.8295
1573710,6.8305
1573770,6.831
1573830,6.83166666666667
1573890,6.8325
1573950,6.8335
1574010,6.834
1574070,6.8346
1574130,6.8355
1574190,6.8365
1574250,6.8375
1574310,6.8385
1574370,6.8395
1574430,6.8405
1574490,6.841
1574550,6.842
1574610,6.84266666666667
1574670,6.8435
1574730,6.844
1574790,6.84525
1574850,6.846
1574910,6.84666666666667
1574970,6.8475
1575030,6.8485
1575090,6.8495
1575150,6.8505
1575210,6.8515
1575270,6.8515
1575330,6.8525
1575390,6.8535
1575450,6.854
1575510,6.8546
1575570,6.8555
1575630,6.8565
1575690,6.857
1575750,6.85766666666667
1575810,6.8585
1575870,6.8595
1575930,6.8604
1575990,6.861
1576050,6.862
1576110,6.8626
1576170,6.86366666666667
1576230,6.8645
1576290,6.8655
1576350,6.8665
1576410,6.8675
1576470,6.86833333333333
1576530,6.86866666666667
1576590,6.8695
1576650,6.8705
1576710,6.87133333333333
1576770,6.872
1576830,6.87275
1576890,6.87366666666667
1576950,6.8745
1577010,6.8755
1577070,6.8765
1577130,6.87666666666667
1577190,6.87757142857143
1577250,6.87866666666667
1577310,6.8795
1577370,6.8805
1577430,6.881
1577490,6.882
1577550,6.8825
1577610,6.8835
1577670,6.8846
1577730,6.885
1577790,6.8856
1577850,6.8865
1577910,6.887
1577970,6.88833333333333
1578030,6.889
1578090,6.89
1578150,6.8905
1578210,6.8915
1578270,6.8925
1578330,6.8935
1578390,6.894
1578450,6.8946
1578510,6.8955
1578570,6.8965
1578630,6.8975
1578690,6.898
1578750,6.89875
1578810,6.8996
1578870,6.887
1578930,6.8615
1578990,6.848
1579050,6.8436
1579110,6.841
1579170,6.84
1579230,6.83925
1579290,6.839
1579350,6.839
1579410,6.839
1579470,6.839
1579530,6.8395
1579590,6.8396
1579650,6.8405
1579710,6.84066666666667
1579770,6.84166666666667
1579830,6.842
1579890,6.84266666666667
1579950,6.843
1580010,6.844
1580070,6.845
1580130,6.8455
1580190,6.8455
1580250,6.8465
1580310,6.8475
1580370,6.8485
1580430,6.8495
1580490,6.85
1580550,6.85066666666667
1580610,6.8515
1580670,6.8525
1580730,6.8535
1580790,6.85366666666667
1580850,6.85466666666667
1580910,6.8555
1580970,6.8565
1581030,6.8575
1581090,6.8585
1581150,6.85866666666667
1581210,6.86
1581270,6.861
1581330,6.8615
1581390,6.8625
1581450,6.8635
1581510,6.86433333333333
1581570,6.86466666666667
1581630,6.86566666666667
1581690,6.8665
1581750,6.8675
1581810,6.8685
1581870,6.8695
1581930,6.86966666666667
1581990,6.871
1582050,6.8715
1582110,6.87257142857143
1582170,6.8735
1582230,6.874
1582290,6.875
1582350,6.8756
1582410,6.8766
1582470,6.8775
1582530,6.87857142857143
1582590,6.8795
1582650,6.8805
1582710,6.8815
1582770,6.882
1582830,6.88266666666667
1582890,6.8835
1582950,6.8845
1583010,6.8855
1583070,6.886
1583130,6.887
1583190,6.88766666666667
1583250,6.8885
1583310,6.88966666666667
1583370,6.8905
1583430,6.8915
1583490,6.8925
1583550,6.893
1583610,6.89366666666667
1583670,6.8945
1583730,6.8955
1583790,6.89657142857143
1583850,6.8975
1583910,6.89833333333333
1583970,6.899
1584030,6.8996
1584090,6.88961111111111
1584150,6.8667
1584210,6.8525
1584270,6.8465
1584330,6.843
1584390,6.841
1584450,6.84
1584510,6.8394
1584570,6.83933333333333
1584630,6.839
1584690,6.839
1584750,6.839
1584810,6.83933333333333
1584870,6.83957142857143
1584930,6.84
1584990,6.8405
1585050,6.841
1585110,6.84155555555555
1585170,6.842
1585230,6.843
1585290,6.8435
1585350,6.844
1585410,6.8446
1585470,6.8455
1585530,6.8465
1585590,6.847
1585650,6.84757142857143
1585710,6.8485
1585770,6.8495
1585830,6.8504
1585890,6.85075
1585950,6.85166666666667
1586010,6.8525
1586070,6.8536
1586130,6.85433333333333
1586190,6.855
1586250,6.85566666666667
1586310,6.857
1586370,6.8575
1586430,6.8585
1586490,6.85966666666667
1586550,6.86033333333333
1586610,6.8615
1586670,6.863
1586730,6.8635
1586790,6.8646
1586850,6.8655
1586910,6.866
1586970,6.867
1587030,6.8675
1587090,6.8685
1587150,6.869
1587210,6.87
1587270,6.871
1587330,6.8715
1587390,6.8725
1587450,6.873
1587510,6.87366666666667
1587570,6.8745
1587630,6.8755
1587690,6.8765
1587750,6.8775
1587810,6.878
1587870,6.879
1587930,6.8795
1587990,6.8805
1588050,6.881
1588110,6.88175
1588170,6.883
1588230,6.8835
1588290,6.88466666666667
1588350,6.8855
1588410,6.886
1588470,6.8866
1588530,6.8875
1588590,6.8885
1588650,6.8895
1588710,6.8905
1588770,6.89133333333333
1588830,6.89233333333333
1588890,6.89266666666667
1588950,6.89366666666667
1589010,6.8945
1589070,6.8955
1589130,6.8965
1589190,6.897
1589250,6.898
1589310,6.89866666666667
1589370,6.8995
1589430,6.89221428571429
1589490,6.83491428571429
1589550,6.8
1589610,6.7865
1589670,6.78
1589730,6.7758
1589790,6.7735
1589850,6.7725
1589910,6.7715
1589970,6.7715
1590030,6.771
1590090,6.771
1590150,6.771
1590210,6.771
1590270,6.771
1590330,6.7714
1590390,6.772
1590450,6.7726
1590510,6.773
1590570,6.7735
1590630,6.77366666666667
1590690,6.77433333333333
1590750,6.7746
1590810,6.775
1590870,6.7755
1590930,6.7765
1590990,6.77666666666667
1591050,6.77766666666667
1591110,6.778
1591170,6.77866666666667
1591230,6.7795
1591290,6.7805
1591350,6.7805
1591410,6.7815
1591470,6.7825
1591530,6.783
1591590,6.784
1591650,6.7845
1591710,6.7855
1591770,6.786
1591830,6.787
1591890,6.788
1591950,6.7885
1592010,6.7895
1592070,6.7895
1592130,6.7905
1592190,6.79133333333333
1592250,6.79225
1592310,6.7926
1592370,6.7935
1592430,6.7945
1592490,6.79533333333333
1592550,6.796
1592610,6.797
1592670,6.7975
1592730,6.7985
1592790,6.79933333333333
1592850,6.79966666666667
1592910,6.80066666666667
1592970,6.8015
1593030,6.8025
1593090,6.8035
1593150,6.804
1593210,6.80466666666667
1593270,6.8055
1593330,6.8065
1593390,6.8075
1593450,6.808
1593510,6.809
1593570,6.8095
1593630,6.8105
1593690,6.8115
1593750,6.81233333333333
1593810,6.8126
1593870,6.8135
1593930,6.81457142857143
1593990,6.8155
1594050,6.8155
1594110,6.81533333333333
1594170,6.8145
1594230,6.8145
1594290,6.8135
1594350,6.81333333333333
1594410,6.8124
1594470,6.81233333333333
1594530,6.812
1594590,6.812
1594650,6.812
1594710,6.812
1594770,6.812
1594830,6.812
1594890,6.8116
1594950,6.8115
1595010,6.8115
1595070,6.812
1595130,6.8116
1595190,6.8115
1595250,6.81166666666667
1595310,6.812
1595370,6.812
1595430,6.812
1595490,6.812
1595550,6.812
1595610,6.8125
1595670,6.81255555555556
1595730,6.813
1595790,6.813
1595850,6.813
1595910,6.813
